,Price,Load forecast,Generation forecast,Prévision J-1 Solaire,Prévision J-1 Eolien
2023-01-18 19:00:00,5278.0,186.0,74700.0,66990.0,0.0
2023-01-18 20:00:00,5428.0,181.9,76350.0,67127.0,0.0
2023-01-18 21:00:00,5438.0,156.06,72650.0,64562.0,0.0
2023-01-18 22:00:00,5449.0,145.92,68750.0,62580.0,0.0
2023-01-18 23:00:00,5459.0,146.16,67050.0,61590.0,0.0
2023-01-19 00:00:00,5170.0,147.7,68150.0,61515.0,0.0
2023-01-19 01:00:00,4158.0,157.4,66700.0,59766.0,0.0
2023-01-19 02:00:00,4024.0,153.73,64300.0,58718.0,0.0
2023-01-19 03:00:00,3741.0,149.78,64600.0,58298.0,0.0
2023-01-19 04:00:00,3455.0,145.09,62450.0,57517.0,0.0
2023-01-19 05:00:00,3168.0,148.06,61100.0,57291.0,0.0
2023-01-19 06:00:00,3042.0,151.1,62400.0,58564.0,0.0
2023-01-19 07:00:00,2914.0,172.5,66750.0,61727.0,0.0
2023-01-19 08:00:00,2785.0,190.0,72500.0,64433.0,0.0
2023-01-19 09:00:00,2778.0,205.38,75550.0,65982.0,0.0
2023-01-19 10:00:00,2771.0,220.79,75950.0,67114.0,551.0
2023-01-19 11:00:00,2764.0,206.0,75550.0,67220.0,2233.0
2023-01-19 12:00:00,2962.0,216.93,75250.0,67587.0,3866.0
2023-01-19 13:00:00,3159.0,181.9,74600.0,65483.0,4722.0
2023-01-19 14:00:00,3356.0,176.52,72050.0,64735.0,4799.0
2023-01-19 15:00:00,3251.0,181.21,71550.0,64286.0,4226.0
2023-01-19 16:00:00,3147.0,182.19,70850.0,63502.0,3027.0
2023-01-19 17:00:00,3047.0,195.13,69600.0,63579.0,1322.0
2023-01-19 18:00:00,2798.0,213.26,71050.0,64716.0,136.0
2023-01-19 19:00:00,2551.0,229.47,74700.0,65521.0,0.0
2023-01-19 20:00:00,2308.0,221.87,76550.0,65438.0,0.0
2023-01-19 21:00:00,2253.0,206.49,73500.0,63421.0,0.0
2023-01-19 22:00:00,2202.0,177.4,69700.0,60984.0,0.0
2023-01-19 23:00:00,2151.0,179.0,67900.0,60813.0,0.0
2023-01-20 00:00:00,2269.0,171.37,69650.0,61553.0,0.0
2023-01-20 01:00:00,2295.0,159.14,67500.0,60117.0,0.0
2023-01-20 02:00:00,2476.0,158.47,65450.0,60035.0,0.0
2023-01-20 03:00:00,2828.0,156.25,65650.0,59876.0,0.0
2023-01-20 04:00:00,3185.0,153.09,63450.0,58777.0,0.0
2023-01-20 05:00:00,3541.0,154.09,62300.0,57900.0,0.0
2023-01-20 06:00:00,3593.0,158.64,63800.0,59267.0,0.0
2023-01-20 07:00:00,3645.0,182.26,68050.0,63444.0,0.0
2023-01-20 08:00:00,3697.0,208.07,74050.0,66112.0,0.0
2023-01-20 09:00:00,3834.0,235.06,77250.0,68415.0,0.0
2023-01-20 10:00:00,3971.0,229.58,78100.0,69815.0,589.0
2023-01-20 11:00:00,4110.0,210.64,77900.0,69834.0,2386.0
2023-01-20 12:00:00,4191.0,203.46,77350.0,69385.0,4133.0
2023-01-20 13:00:00,4272.0,191.21,76250.0,69178.0,5207.0
2023-01-20 14:00:00,4354.0,181.63,72850.0,68631.0,5541.0
2023-01-20 15:00:00,4340.0,183.42,71200.0,67817.0,5068.0
2023-01-20 16:00:00,4327.0,192.0,69800.0,66904.0,3982.0
2023-01-20 17:00:00,4313.0,200.0,67750.0,66374.0,1966.0
2023-01-20 18:00:00,4496.0,208.22,70400.0,67275.0,253.0
2023-01-20 19:00:00,4679.0,210.45,74500.0,68304.0,0.0
2023-01-20 20:00:00,4862.0,207.8,76050.0,68533.0,0.0
2023-01-20 21:00:00,5093.0,197.95,73300.0,66393.0,0.0
2023-01-20 22:00:00,5325.0,175.89,70100.0,64195.0,0.0
2023-01-20 23:00:00,5556.0,169.36,68450.0,63807.0,0.0
2023-01-21 00:00:00,5694.0,155.25,70400.0,64003.0,0.0
2023-01-21 01:00:00,4629.0,161.8,67900.0,62006.0,0.0
2023-01-21 02:00:00,4544.0,156.9,65350.0,60893.0,0.0
2023-01-21 03:00:00,4687.0,144.88,65500.0,59041.0,0.0
2023-01-21 04:00:00,4830.0,138.44,62850.0,57925.0,0.0
2023-01-21 05:00:00,4972.0,136.06,61100.0,56764.0,0.0
2023-01-21 06:00:00,5314.0,139.35,61050.0,56911.0,0.0
2023-01-21 07:00:00,5658.0,134.68,62750.0,57362.0,0.0
2023-01-21 08:00:00,6002.0,143.47,65550.0,58647.0,0.0
2023-01-21 09:00:00,6120.0,160.0,68150.0,62907.0,0.0
2023-01-21 10:00:00,6236.0,173.33,70800.0,65151.0,621.0
2023-01-21 11:00:00,6352.0,172.39,72300.0,66574.0,2522.0
2023-01-21 12:00:00,6372.0,162.74,72500.0,66100.0,4363.0
2023-01-21 13:00:00,6391.0,154.19,72400.0,65397.0,5513.0
2023-01-21 14:00:00,6411.0,148.19,69150.0,64122.0,5834.0
2023-01-21 15:00:00,6694.0,142.01,66100.0,63188.0,5463.0
2023-01-21 16:00:00,6977.0,135.9,64550.0,63473.0,3971.0
2023-01-21 17:00:00,7260.0,144.22,63200.0,63663.0,1900.0
2023-01-21 18:00:00,7444.0,173.92,66050.0,65016.0,253.0
2023-01-21 19:00:00,7627.0,179.42,70550.0,66813.0,0.0
2023-01-21 20:00:00,7810.0,182.17,73000.0,67200.0,0.0
2023-01-21 21:00:00,7419.0,167.51,71050.0,66396.0,0.0
2023-01-21 22:00:00,7026.0,165.76,68750.0,63211.0,0.0
2023-01-21 23:00:00,6633.0,162.71,67850.0,62791.0,0.0
2023-01-22 00:00:00,6488.0,157.44,70300.0,62744.0,0.0
2023-01-22 01:00:00,5551.0,167.43,67750.0,62094.0,0.0
2023-01-22 02:00:00,5177.0,159.7,65600.0,61331.0,0.0
2023-01-22 03:00:00,5189.0,162.76,65550.0,59572.0,0.0
2023-01-22 04:00:00,5201.0,151.54,63000.0,57958.0,0.0
2023-01-22 05:00:00,5211.0,140.76,61350.0,56939.0,0.0
2023-01-22 06:00:00,5341.0,139.04,61200.0,56664.0,0.0
2023-01-22 07:00:00,5471.0,151.18,62150.0,57449.0,0.0
2023-01-22 08:00:00,5599.0,143.7,63850.0,57878.0,0.0
2023-01-22 09:00:00,5418.0,148.06,65800.0,60448.0,0.0
2023-01-22 10:00:00,5236.0,159.3,68150.0,63251.0,642.0
2023-01-22 11:00:00,5055.0,176.15,70450.0,65706.0,2564.0
2023-01-22 12:00:00,4928.0,172.41,71350.0,66862.0,4458.0
2023-01-22 13:00:00,4801.0,175.74,71900.0,67771.0,5582.0
2023-01-22 14:00:00,4673.0,156.72,68850.0,66524.0,5842.0
2023-01-22 15:00:00,4854.0,159.38,66050.0,66130.0,5365.0
2023-01-22 16:00:00,5035.0,160.75,64600.0,65129.0,3976.0
2023-01-22 17:00:00,5218.0,171.03,63000.0,64779.0,1925.0
2023-01-22 18:00:00,5023.0,191.99,65950.0,65970.0,266.0
2023-01-22 19:00:00,4830.0,209.16,70600.0,67949.0,0.0
2023-01-22 20:00:00,4635.0,206.32,74000.0,68432.0,0.0
2023-01-22 21:00:00,4491.0,193.27,72600.0,67267.0,0.0
2023-01-22 22:00:00,4345.0,182.11,70050.0,65579.0,0.0
2023-01-22 23:00:00,4199.0,176.57,68600.0,65133.0,0.0
2023-01-23 00:00:00,4086.0,167.15,70000.0,63509.0,0.0
2023-01-23 01:00:00,3683.0,151.81,69300.0,61540.0,0.0
2023-01-23 02:00:00,3456.0,164.8,67400.0,60729.0,0.0
2023-01-23 03:00:00,3582.0,166.2,67700.0,60311.0,0.0
2023-01-23 04:00:00,3706.0,154.5,65600.0,59190.0,0.0
2023-01-23 05:00:00,3828.0,150.12,64450.0,58857.0,0.0
2023-01-23 06:00:00,4048.0,152.68,66400.0,61643.0,0.0
2023-01-23 07:00:00,4265.0,189.9,71350.0,66190.0,0.0
2023-01-23 08:00:00,4480.0,226.54,77950.0,70124.0,0.0
2023-01-23 09:00:00,4677.0,257.87,81300.0,72454.0,0.0
2023-01-23 10:00:00,4872.0,270.0,82200.0,73979.0,652.0
2023-01-23 11:00:00,5068.0,249.6,82300.0,75082.0,2456.0
2023-01-23 12:00:00,5535.0,230.01,82250.0,75910.0,4008.0
2023-01-23 13:00:00,6000.0,220.77,81650.0,74389.0,4961.0
2023-01-23 14:00:00,6465.0,218.99,78350.0,73099.0,5252.0
2023-01-23 15:00:00,6845.0,219.53,77300.0,72959.0,4673.0
2023-01-23 16:00:00,7225.0,218.99,75950.0,72632.0,3439.0
2023-01-23 17:00:00,7608.0,224.58,74500.0,71706.0,1698.0
2023-01-23 18:00:00,7638.0,248.9,76550.0,72928.0,252.0
2023-01-23 19:00:00,7669.0,248.07,80250.0,74591.0,0.0
2023-01-23 20:00:00,7698.0,223.19,82650.0,74338.0,0.0
2023-01-23 21:00:00,7609.0,205.0,78850.0,71916.0,0.0
2023-01-23 22:00:00,7520.0,183.89,74650.0,67984.0,0.0
2023-01-23 23:00:00,7429.0,175.47,72100.0,66551.0,0.0
2023-01-24 00:00:00,7178.0,166.81,73400.0,66311.0,0.0
2023-01-24 01:00:00,7198.0,164.85,70800.0,65005.0,0.0
2023-01-24 02:00:00,6907.0,160.03,68600.0,63567.0,0.0
2023-01-24 03:00:00,6651.0,159.72,69100.0,62866.0,0.0
2023-01-24 04:00:00,6393.0,152.51,66850.0,61569.0,0.0
2023-01-24 05:00:00,6136.0,153.6,65350.0,61308.0,0.0
2023-01-24 06:00:00,5978.0,166.96,66700.0,63091.0,0.0
2023-01-24 07:00:00,5818.0,183.61,70900.0,66447.0,0.0
2023-01-24 08:00:00,5658.0,210.0,76500.0,71373.0,0.0
2023-01-24 09:00:00,5545.0,251.1,79750.0,73547.0,0.0
2023-01-24 10:00:00,5434.0,256.43,80600.0,74486.0,589.0
2023-01-24 11:00:00,5327.0,238.61,80700.0,75321.0,2409.0
2023-01-24 12:00:00,4986.0,229.96,80450.0,75226.0,4298.0
2023-01-24 13:00:00,4644.0,217.75,79800.0,73516.0,5529.0
2023-01-24 14:00:00,4303.0,205.86,76700.0,72406.0,6141.0
2023-01-24 15:00:00,4121.0,215.27,75800.0,71282.0,5785.0
2023-01-24 16:00:00,3940.0,217.97,74800.0,71042.0,4495.0
2023-01-24 17:00:00,3762.0,224.58,73350.0,71020.0,2230.0
2023-01-24 18:00:00,3859.0,250.0,74800.0,71830.0,326.0
2023-01-24 19:00:00,3961.0,250.0,78850.0,73300.0,0.0
2023-01-24 20:00:00,4063.0,231.15,80950.0,73242.0,0.0
2023-01-24 21:00:00,3761.0,218.08,77500.0,69730.0,0.0
2023-01-24 22:00:00,3462.0,190.53,73450.0,66864.0,0.0
2023-01-24 23:00:00,3161.0,185.7,71300.0,65679.0,0.0
2023-01-25 00:00:00,2982.0,173.67,72450.0,64319.0,0.0
2023-01-25 01:00:00,2448.0,157.52,69600.0,62230.0,0.0
2023-01-25 02:00:00,2222.0,155.31,67550.0,61599.0,0.0
2023-01-25 03:00:00,2214.0,154.26,67700.0,60516.0,0.0
2023-01-25 04:00:00,2205.0,148.42,65400.0,59105.0,0.0
2023-01-25 05:00:00,2196.0,147.02,64000.0,59063.0,0.0
2023-01-25 06:00:00,2157.0,151.03,65550.0,60693.0,0.0
2023-01-25 07:00:00,2119.0,176.65,70200.0,64756.0,0.0
2023-01-25 08:00:00,2081.0,203.29,76150.0,69415.0,0.0
2023-01-25 09:00:00,2049.0,225.04,79650.0,71550.0,1.0
2023-01-25 10:00:00,2019.0,225.0,80550.0,72323.0,686.0
2023-01-25 11:00:00,1988.0,212.42,80600.0,73050.0,2636.0
2023-01-25 12:00:00,1968.0,200.98,80400.0,72603.0,4469.0
2023-01-25 13:00:00,1948.0,193.2,79500.0,70146.0,5587.0
2023-01-25 14:00:00,1928.0,185.2,76150.0,69046.0,5956.0
2023-01-25 15:00:00,1937.0,192.51,75100.0,68481.0,5408.0
2023-01-25 16:00:00,1947.0,197.3,74350.0,67986.0,3907.0
2023-01-25 17:00:00,1958.0,199.19,72450.0,67966.0,1912.0
2023-01-25 18:00:00,2187.0,206.42,73300.0,70247.0,276.0
2023-01-25 19:00:00,2417.0,215.19,77800.0,72054.0,0.0
2023-01-25 20:00:00,2648.0,210.34,80700.0,72143.0,0.0
2023-01-25 21:00:00,2468.0,192.28,77100.0,68187.0,0.0
2023-01-25 22:00:00,2290.0,180.07,72900.0,65756.0,0.0
2023-01-25 23:00:00,2112.0,175.61,70800.0,64608.0,0.0
2023-01-26 00:00:00,2213.0,167.0,72200.0,64006.0,0.0
2023-01-26 01:00:00,1956.0,150.0,70450.0,63637.0,0.0
2023-01-26 02:00:00,1942.0,148.57,68450.0,62824.0,0.0
2023-01-26 03:00:00,2107.0,143.19,68750.0,61030.0,0.0
2023-01-26 04:00:00,2272.0,139.98,66250.0,60718.0,0.0
2023-01-26 05:00:00,2437.0,135.85,64750.0,60999.0,0.0
2023-01-26 06:00:00,2880.0,143.82,66200.0,63421.0,0.0
2023-01-26 07:00:00,3322.0,165.38,70700.0,66954.0,0.0
2023-01-26 08:00:00,3763.0,186.83,76850.0,71002.0,0.0
2023-01-26 09:00:00,3921.0,198.95,79750.0,73929.0,1.0
2023-01-26 10:00:00,4079.0,205.51,80100.0,74408.0,757.0
2023-01-26 11:00:00,4237.0,198.75,80000.0,74985.0,2750.0
2023-01-26 12:00:00,4430.0,205.43,79900.0,74679.0,4391.0
2023-01-26 13:00:00,4624.0,184.93,79200.0,73069.0,5415.0
2023-01-26 14:00:00,4818.0,176.83,75950.0,72574.0,5788.0
2023-01-26 15:00:00,5414.0,177.6,75200.0,72392.0,5225.0
2023-01-26 16:00:00,6009.0,173.58,74200.0,71505.0,3971.0
2023-01-26 17:00:00,6605.0,172.36,72100.0,70832.0,1969.0
2023-01-26 18:00:00,6744.0,186.2,72750.0,71683.0,328.0
2023-01-26 19:00:00,6882.0,197.96,77300.0,74065.0,0.0
2023-01-26 20:00:00,7019.0,193.7,79900.0,73692.0,0.0
2023-01-26 21:00:00,7024.0,178.36,76500.0,70457.0,0.0
2023-01-26 22:00:00,7028.0,157.25,72600.0,67598.0,0.0
2023-01-26 23:00:00,7032.0,151.99,70700.0,66625.0,0.0
2023-01-27 00:00:00,6985.0,138.7,72200.0,65580.0,0.0
2023-01-27 01:00:00,7195.0,142.55,70000.0,64401.0,0.0
2023-01-27 02:00:00,7084.0,143.78,68350.0,63235.0,0.0
2023-01-27 03:00:00,7367.0,137.0,68550.0,62649.0,0.0
2023-01-27 04:00:00,7647.0,131.14,65850.0,62210.0,0.0
2023-01-27 05:00:00,7926.0,130.55,64300.0,61807.0,0.0
2023-01-27 06:00:00,7869.0,137.45,65550.0,63299.0,0.0
2023-01-27 07:00:00,7810.0,151.4,70100.0,67696.0,0.0
2023-01-27 08:00:00,7750.0,176.1,76250.0,70593.0,0.0
2023-01-27 09:00:00,7934.0,195.0,79200.0,74714.0,2.0
2023-01-27 10:00:00,8117.0,199.19,79500.0,75839.0,721.0
2023-01-27 11:00:00,8300.0,195.0,79500.0,76732.0,2534.0
2023-01-27 12:00:00,8299.0,190.0,79200.0,76870.0,4028.0
2023-01-27 13:00:00,8296.0,183.06,78350.0,74675.0,4853.0
2023-01-27 14:00:00,8293.0,180.0,75650.0,74095.0,5209.0
2023-01-27 15:00:00,8115.0,181.5,74900.0,74045.0,4804.0
2023-01-27 16:00:00,7938.0,185.0,73550.0,73149.0,3682.0
2023-01-27 17:00:00,7763.0,188.0,71550.0,72906.0,1868.0
2023-01-27 18:00:00,7668.0,198.05,71900.0,73577.0,327.0
2023-01-27 19:00:00,7572.0,200.7,75850.0,74907.0,0.0
2023-01-27 20:00:00,7475.0,193.7,78100.0,75076.0,0.0
2023-01-27 21:00:00,7289.0,182.09,75050.0,71389.0,0.0
2023-01-27 22:00:00,7104.0,170.07,71650.0,68755.0,0.0
2023-01-27 23:00:00,6917.0,160.83,70400.0,67428.0,0.0
2023-01-28 00:00:00,6631.0,154.25,71700.0,66871.0,0.0
2023-01-28 01:00:00,6424.0,139.9,68850.0,63908.0,0.0
2023-01-28 02:00:00,6054.0,134.76,66150.0,62899.0,0.0
2023-01-28 03:00:00,5966.0,133.07,65850.0,62004.0,0.0
2023-01-28 04:00:00,5877.0,128.79,62700.0,60844.0,0.0
2023-01-28 05:00:00,5786.0,125.03,60900.0,60370.0,0.0
2023-01-28 06:00:00,5861.0,122.75,60900.0,60393.0,0.0
2023-01-28 07:00:00,5936.0,128.23,62250.0,61060.0,0.0
2023-01-28 08:00:00,6010.0,136.13,64900.0,63298.0,0.0
2023-01-28 09:00:00,5811.0,145.43,67200.0,65110.0,2.0
2023-01-28 10:00:00,5610.0,160.11,69700.0,67061.0,786.0
2023-01-28 11:00:00,5409.0,161.52,71300.0,68620.0,2704.0
2023-01-28 12:00:00,5319.0,159.74,72000.0,69266.0,4523.0
2023-01-28 13:00:00,5227.0,153.65,72000.0,68388.0,5761.0
2023-01-28 14:00:00,5135.0,134.74,69500.0,66698.0,6116.0
2023-01-28 15:00:00,4944.0,137.53,67400.0,65775.0,5885.0
2023-01-28 16:00:00,4753.0,149.86,65900.0,65898.0,4528.0
2023-01-28 17:00:00,4564.0,154.27,64250.0,65968.0,2373.0
2023-01-28 18:00:00,4609.0,164.93,66600.0,68154.0,400.0
2023-01-28 19:00:00,4654.0,178.55,70950.0,69808.0,0.0
2023-01-28 20:00:00,4699.0,174.01,73200.0,70077.0,0.0
2023-01-28 21:00:00,4444.0,157.15,71200.0,66517.0,0.0
2023-01-28 22:00:00,4189.0,147.6,68700.0,63903.0,0.0
2023-01-28 23:00:00,3932.0,143.85,68000.0,63806.0,0.0
2023-01-29 00:00:00,3644.0,149.5,70400.0,64188.0,0.0
2023-01-29 01:00:00,3249.0,162.01,68250.0,62773.0,0.0
2023-01-29 02:00:00,2902.0,151.34,66100.0,62181.0,0.0
2023-01-29 03:00:00,2657.0,149.44,66000.0,60659.0,0.0
2023-01-29 04:00:00,2414.0,128.18,63250.0,58616.0,0.0
2023-01-29 05:00:00,2171.0,123.72,61200.0,57550.0,0.0
2023-01-29 06:00:00,2044.0,123.98,60750.0,56426.0,0.0
2023-01-29 07:00:00,1918.0,130.31,61800.0,57398.0,0.0
2023-01-29 08:00:00,1795.0,133.1,64050.0,58637.0,0.0
2023-01-29 09:00:00,1628.0,148.9,66200.0,60204.0,6.0
2023-01-29 10:00:00,1462.0,159.66,68700.0,62759.0,972.0
2023-01-29 11:00:00,1297.0,157.5,70600.0,64013.0,3282.0
2023-01-29 12:00:00,1277.0,154.58,71200.0,65109.0,5384.0
2023-01-29 13:00:00,1258.0,140.2,71500.0,64186.0,6660.0
2023-01-29 14:00:00,1244.0,116.5,68250.0,62843.0,7061.0
2023-01-29 15:00:00,1405.0,121.56,65400.0,61396.0,6600.0
2023-01-29 16:00:00,1565.0,125.96,63850.0,60816.0,5116.0
2023-01-29 17:00:00,1726.0,131.13,62200.0,60746.0,2663.0
2023-01-29 18:00:00,2079.0,157.51,63400.0,62825.0,468.0
2023-01-29 19:00:00,2434.0,177.31,69150.0,65938.0,0.0
2023-01-29 20:00:00,2791.0,178.58,72400.0,66914.0,0.0
2023-01-29 21:00:00,3182.0,172.51,70800.0,65676.0,0.0
2023-01-29 22:00:00,3574.0,162.32,68250.0,63515.0,0.0
2023-01-29 23:00:00,3966.0,141.4,67250.0,62395.0,0.0
2023-01-30 00:00:00,4365.0,122.59,69150.0,60805.0,0.0
2023-01-30 01:00:00,4957.0,117.05,66000.0,57666.0,0.0
2023-01-30 02:00:00,5311.0,135.49,63600.0,55739.0,0.0
2023-01-30 03:00:00,5795.0,125.86,63800.0,54955.0,0.0
2023-01-30 04:00:00,6279.0,110.33,62000.0,54641.0,0.0
2023-01-30 05:00:00,6762.0,90.0,61000.0,54635.0,0.0
2023-01-30 06:00:00,6863.0,118.42,62750.0,55734.0,0.0
2023-01-30 07:00:00,6963.0,128.04,67400.0,60902.0,0.0
2023-01-30 08:00:00,7062.0,167.98,73400.0,65793.0,0.0
2023-01-30 09:00:00,6851.0,176.48,76650.0,67453.0,7.0
2023-01-30 10:00:00,6640.0,181.01,77400.0,68693.0,989.0
2023-01-30 11:00:00,6430.0,181.64,77600.0,70031.0,3210.0
2023-01-30 12:00:00,6567.0,181.42,77200.0,70041.0,5003.0
2023-01-30 13:00:00,6703.0,168.13,76500.0,69877.0,5988.0
2023-01-30 14:00:00,6840.0,162.55,73500.0,68627.0,6333.0
2023-01-30 15:00:00,6435.0,170.73,72650.0,68309.0,5638.0
2023-01-30 16:00:00,6030.0,174.24,71900.0,67537.0,4304.0
2023-01-30 17:00:00,5625.0,175.5,70050.0,67618.0,2332.0
2023-01-30 18:00:00,5129.0,192.95,70450.0,68635.0,433.0
2023-01-30 19:00:00,4633.0,224.39,74700.0,69658.0,0.0
2023-01-30 20:00:00,4136.0,220.0,76750.0,69684.0,0.0
2023-01-30 21:00:00,3950.0,187.84,73300.0,67100.0,0.0
2023-01-30 22:00:00,3763.0,172.85,69350.0,64439.0,0.0
2023-01-30 23:00:00,3576.0,169.11,67450.0,63194.0,0.0
2023-01-31 00:00:00,3421.0,159.09,68900.0,62233.0,0.0
2023-01-31 01:00:00,3102.0,160.22,65600.0,59258.0,0.0
2023-01-31 02:00:00,3077.0,152.82,63250.0,58359.0,0.0
2023-01-31 03:00:00,3296.0,148.34,63800.0,58319.0,0.0
2023-01-31 04:00:00,3514.0,134.96,62050.0,56851.0,0.0
2023-01-31 05:00:00,3732.0,120.87,61000.0,56169.0,0.0
2023-01-31 06:00:00,3945.0,136.4,62200.0,58239.0,0.0
2023-01-31 07:00:00,4158.0,161.06,66350.0,61966.0,0.0
2023-01-31 08:00:00,4370.0,177.32,71950.0,65137.0,0.0
2023-01-31 09:00:00,4500.0,186.92,75150.0,67079.0,10.0
2023-01-31 10:00:00,4628.0,188.1,75700.0,67605.0,992.0
2023-01-31 11:00:00,4758.0,176.91,75300.0,67224.0,3069.0
2023-01-31 12:00:00,5156.0,166.99,74500.0,67104.0,4700.0
2023-01-31 13:00:00,5552.0,152.89,73600.0,66002.0,5548.0
2023-01-31 14:00:00,5949.0,140.48,71000.0,65142.0,5814.0
2023-01-31 15:00:00,5899.0,150.91,70100.0,64966.0,5359.0
2023-01-31 16:00:00,5849.0,140.72,69200.0,63687.0,4229.0
2023-01-31 17:00:00,5801.0,142.89,67450.0,63084.0,2287.0
2023-01-31 18:00:00,5384.0,166.37,67800.0,64735.0,445.0
2023-01-31 19:00:00,4967.0,183.89,72200.0,67386.0,0.0
2023-01-31 20:00:00,4550.0,187.36,74000.0,68247.0,0.0
2023-01-31 21:00:00,4620.0,176.48,70600.0,66123.0,0.0
2023-01-31 22:00:00,4689.0,164.42,66700.0,63703.0,0.0
2023-01-31 23:00:00,4758.0,164.18,64900.0,63030.0,0.0
2023-02-01 00:00:00,4812.0,156.3,66350.0,62365.0,0.0
2023-02-01 01:00:00,5440.0,137.49,62500.0,58905.0,0.0
2023-02-01 02:00:00,5610.0,135.28,60300.0,57438.0,0.0
2023-02-01 03:00:00,5769.0,131.45,60450.0,56786.0,0.0
2023-02-01 04:00:00,5926.0,103.79,58450.0,54220.0,0.0
2023-02-01 05:00:00,6082.0,110.94,57050.0,53982.0,0.0
2023-02-01 06:00:00,6044.0,133.4,58450.0,55972.0,0.0
2023-02-01 07:00:00,6005.0,149.36,62900.0,61093.0,0.0
2023-02-01 08:00:00,5966.0,174.03,69050.0,65380.0,0.0
2023-02-01 09:00:00,6078.0,180.63,71950.0,67350.0,12.0
2023-02-01 10:00:00,6189.0,180.7,72850.0,67593.0,986.0
2023-02-01 11:00:00,6301.0,167.99,72900.0,68013.0,3049.0
2023-02-01 12:00:00,6382.0,157.53,72350.0,67909.0,4713.0
2023-02-01 13:00:00,6463.0,141.24,71300.0,67447.0,5649.0
2023-02-01 14:00:00,6544.0,128.56,68500.0,67201.0,6066.0
2023-02-01 15:00:00,6836.0,131.3,67400.0,66775.0,5932.0
2023-02-01 16:00:00,7127.0,136.57,66250.0,66192.0,4905.0
2023-02-01 17:00:00,7419.0,132.7,64150.0,65196.0,2760.0
2023-02-01 18:00:00,7347.0,167.62,64550.0,66469.0,554.0
2023-02-01 19:00:00,7275.0,182.24,69400.0,68884.0,0.0
2023-02-01 20:00:00,7203.0,189.74,72200.0,70397.0,0.0
2023-02-01 21:00:00,7126.0,175.02,69100.0,68186.0,0.0
2023-02-01 22:00:00,7048.0,160.0,65550.0,65924.0,0.0
2023-02-01 23:00:00,6970.0,161.09,63900.0,64381.0,0.0
2023-02-02 00:00:00,6973.0,152.3,65000.0,63510.0,0.0
2023-02-02 01:00:00,6863.0,148.7,61600.0,59725.0,0.0
2023-02-02 02:00:00,6635.0,140.0,59750.0,57972.0,0.0
2023-02-02 03:00:00,6377.0,140.06,59650.0,57176.0,0.0
2023-02-02 04:00:00,6120.0,122.2,57600.0,55616.0,0.0
2023-02-02 05:00:00,5863.0,113.74,56100.0,54789.0,0.0
2023-02-02 06:00:00,5584.0,127.29,57450.0,55898.0,0.0
2023-02-02 07:00:00,5307.0,141.5,61950.0,61291.0,0.0
2023-02-02 08:00:00,5029.0,170.02,68200.0,64875.0,0.0
2023-02-02 09:00:00,5102.0,181.93,71050.0,65613.0,17.0
2023-02-02 10:00:00,5172.0,178.2,71450.0,66577.0,1028.0
2023-02-02 11:00:00,5243.0,170.09,71250.0,67189.0,3082.0
2023-02-02 12:00:00,5673.0,167.21,70650.0,67791.0,4778.0
2023-02-02 13:00:00,6103.0,156.86,69550.0,67237.0,5897.0
2023-02-02 14:00:00,6533.0,152.74,66700.0,66918.0,6280.0
2023-02-02 15:00:00,6309.0,161.44,65500.0,66841.0,5969.0
2023-02-02 16:00:00,6085.0,163.39,64350.0,66422.0,4877.0
2023-02-02 17:00:00,5862.0,167.28,62150.0,66415.0,2787.0
2023-02-02 18:00:00,5830.0,178.17,62700.0,67011.0,589.0
2023-02-02 19:00:00,5798.0,183.12,67750.0,68568.0,0.0
2023-02-02 20:00:00,5766.0,175.33,70700.0,68323.0,0.0
2023-02-02 21:00:00,5818.0,163.5,67700.0,66061.0,0.0
2023-02-02 22:00:00,5869.0,152.97,64200.0,64003.0,0.0
2023-02-02 23:00:00,5920.0,143.66,62700.0,62451.0,0.0
2023-02-03 00:00:00,5750.0,134.65,64000.0,61978.0,0.0
2023-02-03 01:00:00,6363.0,125.86,61250.0,56620.0,0.0
2023-02-03 02:00:00,6331.0,124.48,59200.0,54878.0,0.0
2023-02-03 03:00:00,6326.0,120.01,59550.0,53915.0,0.0
2023-02-03 04:00:00,6321.0,107.86,57100.0,53151.0,0.0
2023-02-03 05:00:00,6314.0,95.64,55650.0,52889.0,0.0
2023-02-03 06:00:00,6072.0,109.86,57100.0,53332.0,0.0
2023-02-03 07:00:00,5830.0,129.59,61550.0,56538.0,0.0
2023-02-03 08:00:00,5588.0,149.7,67650.0,62570.0,0.0
2023-02-03 09:00:00,5749.0,165.14,70700.0,64763.0,21.0
2023-02-03 10:00:00,5908.0,158.41,70850.0,65437.0,1231.0
2023-02-03 11:00:00,6066.0,164.55,69850.0,67500.0,3744.0
2023-02-03 12:00:00,5983.0,143.13,68450.0,67037.0,5862.0
2023-02-03 13:00:00,5900.0,132.8,66850.0,64956.0,7134.0
2023-02-03 14:00:00,5816.0,129.95,63500.0,63757.0,7536.0
2023-02-03 15:00:00,5558.0,134.14,62250.0,62719.0,7082.0
2023-02-03 16:00:00,5300.0,139.5,60850.0,61710.0,5567.0
2023-02-03 17:00:00,5043.0,134.65,58600.0,60200.0,3136.0
2023-02-03 18:00:00,4878.0,141.99,59450.0,61623.0,660.0
